id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine,cluster,playResult
2018090900:1551:1,2,0,1,4,2,215.6579,204.9238999999997,33.34,11.089999999999993,1,2,2,1,0,0,3,4,2,1,4,5,3,2,0.9899999999999948,-1,-3,0.0,0.0166371681415929,0.0185131243534626,0.0199124778237729,3.3036654094520004,0.0417327628619216,0.0341590219588833,8.967541184440726,8.975600698600797,6,0
2018090900:1594:1,1,0,2,4,2,162.30464999999973,143.17515000000003,36.46,7.089999999999988,1,3,1,1,0,0,2,4,3,1,4,5,2,3,1.5500000000000045,-2,-2,0.0,0.0185458567980691,0.0182603451337911,0.0199124778237729,5.524701737696799,0.0554512763497534,0.0558756180803721,8.963032482433498,8.965077738699767,6,-5
2018090900:1713:1,0,0,2,3,2,274.3766500000001,274.3766500000001,35.25,11.39,1,3,1,1,0,0,3,2,2,0,4,3,3,2,0.4299999999999997,-1,-1,0.0,0.0177319723122754,0.020317039740369,0.0207425548589341,2.3981632547813367,0.0255123750508652,0.0255123750508652,6.985421499970935,6.985421499970935,1,1
2018090900:1737:1,1,2,1,3,1,312.19504999999987,260.6360000000001,29.43,16.139999999999993,1,4,1,0,0,0,3,3,2,0,5,3,3,2,-2.2399999999999984,-2,-1,0.0207981402557148,0.0173451327433628,0.01942303504544,0.0206896551724137,2.5245936862137226,0.025625005905763,0.0268573796405715,7.983984371308898,7.980816157399593,2,5
2018090900:1823:1,1,1,3,2,2,293.3403,263.7181999999999,34.02,15.529999999999998,1,2,2,1,0,0,3,4,2,0,5,4,2,3,1.1999999999999955,-3,-1,0.01875,0.0179769019195599,0.0181572937482158,0.0199124778237729,3.029749179237536,0.0306810895059424,0.0303354110561956,8.982954950274477,8.984832294471904,2,10
2018090900:1847:1,2,1,2,4,0,223.6118,187.32254999999992,23.17,15.86,1,2,2,1,0,0,3,4,2,0,4,5,3,2,-1.8200000000000005,-1,-3,0.0204545454545454,0.0169634438838805,0.0195630937505961,0.0,3.635440580965828,0.0402483232101347,0.0373686990701333,8.977639820438814,8.978646457674209,4,0
2018090900:1869:1,2,0,5,2,2,212.2214,209.98835,33.19,12.66,1,3,1,1,0,0,2,6,3,1,6,5,3,2,0.9500000000000028,-3,-3,0.0,0.0172444745906381,0.0197916666666666,0.0199124778237729,4.366908926138047,0.0518326615506259,0.042859520540068,10.971727639154205,10.976189155255518,6,0
2018090900:1906:1,0,0,3,4,0,166.8338,166.8338,23.980000000000004,11.409999999999997,1,2,2,1,0,0,2,3,2,0,4,3,4,1,-1.6900000000000048,0,-2,0.0,0.0188328091277238,0.019678393534336,0.0,4.051936717859331,0.0419579245932179,0.0419579245932179,6.9760240430895895,6.9760240430895895,5,0
2018090900:2037:1,2,0,3,4,0,192.0285,187.76910000000004,21.82,12.560000000000002,1,3,1,1,0,0,2,4,3,0,5,4,3,2,-1.8500000000000008,-2,-2,0.0,0.0193083489764905,0.0190854864847019,0.0,3.5575608553271003,0.0468680430248635,0.0372798293222899,8.968754637983427,8.973371550484078,5,0
2018090900:2119:1,0,1,2,4,0,181.4914000000001,181.4914000000001,19.14,16.570000000000007,1,2,2,1,0,0,2,3,2,0,4,3,3,2,-2.7899999999999987,-1,-1,0.0205617977528089,0.0170058997050147,0.0201596010894192,0.0,3.7246943932329537,0.0385693206399862,0.0385693206399862,6.972450485257152,6.972450485257152,4,6
2018090900:2199:1,0,0,2,3,2,222.1844,222.1844,34.69,11.370000000000005,1,3,1,1,0,0,3,2,2,1,4,3,3,2,-0.2499999999999929,-1,-1,0.0,0.0177319723122754,0.020317039740369,0.0207425548589341,2.9615040479889685,0.0315053622126485,0.0315053622126485,6.981996935878486,6.981996935878486,6,3
2018090900:2264:1,0,0,2,3,2,262.3043,262.3043,35.11,12.32,1,3,1,1,0,0,3,2,2,0,4,3,4,1,0.1500000000000056,0,-2,0.0,0.0177319723122754,0.020317039740369,0.0207425548589341,2.508536840608408,0.026686562134132,0.026686562134132,6.980938169904191,6.980938169904191,1,-4
2018090900:2288:1,0,0,2,3,2,233.41119999999992,233.41119999999992,35.129999999999995,10.329999999999998,1,3,1,1,0,0,3,2,2,1,4,3,3,2,-0.6199999999999974,-1,-1,0.0,0.0189534652480859,0.0195027111164954,0.0207425548589341,2.819059239659452,0.0299899919112707,0.0299899919112707,6.982862861764987,6.982862861764987,6,8
2018090900:2312:1,1,0,1,4,2,326.15695000000005,313.9779000000001,33.440000000000005,13.599999999999998,1,3,1,1,0,0,3,3,2,1,5,3,3,2,-0.1000000000000014,-2,-1,0.0,0.0173451327433628,0.0197674827755738,0.0207425548589341,2.0956889003971293,0.0245280684651975,0.0222945627701822,7.984669957209253,7.987260249845611,6,12
2018090900:2440:1,2,3,1,2,1,743.5977,520.2412,34.7,33.35,1,3,1,1,0,0,2,4,3,0,4,5,3,2,-3.3600000000000065,-1,-3,0.0199221144024514,0.0166371681415929,0.0193001618122977,0.0192631578947368,1.2840197969710971,0.0121033187703512,0.0134552972736492,8.991931120819766,8.988466888051159,2,8
2018090900:2572:1,2,0,1,4,1,219.69045,164.7869499999999,26.75,12.61,1,3,1,1,0,0,2,3,3,0,3,5,2,3,0.2300000000000004,-1,-2,0.0,0.0166371681415929,0.0198252591706539,0.0205617977528089,3.42866956394302,0.0364148737462188,0.036410650236563,7.968136985472058,7.963589349763438,1,0
2018090900:2594:1,1,1,2,4,2,323.58059999999983,323.36749999999995,33.56,19.239999999999995,1,3,1,1,0,0,2,4,4,0,3,7,2,3,0.5899999999999963,-1,-4,0.0204545454545454,0.0174199965403909,0.0184872414736004,0.0190065789473684,2.7893959658902028,0.0309042013025502,0.0278321105244033,9.984547899348724,9.987630173100266,2,0
2018090900:2799:1,1,0,2,3,2,249.42965000000007,221.85615000000007,33.95,13.85,1,3,1,1,0,0,2,3,3,1,4,4,3,2,0.4600000000000009,-1,-2,0.0,0.0176935840707964,0.0180157753412396,0.0199124778237729,3.1957644626935067,0.0320731717339939,0.0315519763594563,7.979954267666254,7.977462874028959,6,0
2018090900:2821:1,2,0,1,4,1,219.9157,190.3318,30.42,11.28,1,3,1,1,0,0,2,3,3,0,5,3,3,2,-1.5000000000000036,-2,-1,0.0,0.0166371681415929,0.0198252591706539,0.0205617977528089,2.96850027163091,0.0363775755891916,0.0315238966898857,7.972716818308107,7.973730086091763,1,-1
2018090900:2845:1,5,1,0,2,2,317.53035,302.0648500000001,34.57,17.21,1,3,1,1,0,0,2,4,4,0,5,5,3,2,0.3900000000000005,-2,-3,0.01875,0.0,0.0206439393939394,0.0199124778237729,1.496367419115464,0.0314930525538739,0.0165527369371179,9.984253473723063,9.986757810450303,2,0
2018090900:2955:1,2,1,2,3,1,245.71595,245.71595,26.78,17.119999999999994,1,2,2,1,0,0,3,4,2,1,5,4,3,2,-0.1199999999999974,-2,-2,0.0204545454545454,0.0172020792164275,0.0196630723692159,0.0192631578947368,2.7552138963709925,0.0366276588882406,0.0284881791352982,8.979651300617643,8.979651300617643,0,0
2018090900:2977:1,5,1,2,2,1,286.9303999999998,286.9303999999998,31.41,18.32,1,3,1,1,0,0,2,6,3,1,8,3,3,2,0.2700000000000031,-5,-1,0.0204545454545454,0.0172205284552845,0.020048245614035,0.0205617977528089,2.0039703008116265,0.0383368231459615,0.0209109944432517,10.986059337037831,10.986059337037831,0,-4
2018090900:3161:1,1,1,1,2,3,462.95000000000016,462.95000000000016,37.86,20.960000000000008,1,2,2,1,0,0,2,4,2,0,3,5,3,2,2.3400000000000034,0,-3,0.0204545454545454,0.0166371681415929,0.0190423667663127,0.0185933827286663,1.496921913813586,0.0172804838535478,0.0151204233718544,7.989199697591532,7.989199697591532,2,0
2018090900:3210:1,1,0,4,3,1,133.05014999999986,132.62704999999983,28.03,9.079999999999998,1,2,2,1,0,0,3,4,2,0,5,4,3,2,7.230000000000004,-2,-2,0.0,0.0176374401994924,0.0196630723692159,0.0192631578947368,6.031952003757912,0.0676436666925968,0.0603195200375791,8.954904222204936,8.962300299976514,1,14
2018090900:3607:1,1,1,2,2,1,250.92100000000005,227.49925,29.08,17.259999999999998,1,1,3,1,0,0,2,3,2,0,3,4,1,4,-2.210000000000001,-2,0,0.0210344827586206,0.0193403048169985,0.0190702936444086,0.0206896551724137,2.483524670960454,0.0278972266171424,0.026373713319934,6.984058727647348,6.986813143340032,2,0
2018090900:3629:1,0,0,2,3,2,144.18949999999984,144.18949999999984,35.24,9.739999999999997,1,3,1,1,0,0,3,2,2,0,4,3,3,2,0.6899999999999977,-1,-1,0.0,0.0177319723122754,0.020317039740369,0.0207425548589341,4.563439085370298,0.0485472243124499,0.0485472243124499,6.965323411205393,6.965323411205393,1,0
2018090900:3680:1,2,0,2,4,1,217.7660500000001,149.06610000000032,26.55,12.660000000000007,1,3,1,1,0,0,2,4,3,0,4,5,2,3,-1.129999999999999,-2,-2,0.0,0.0187222048230504,0.0193587126780776,0.0222222222222222,4.380606992468433,0.0413287562501133,0.0469590336099219,8.972447495833258,8.959749399762924,1,0
2018090900:3702:1,2,0,2,4,1,260.6469000000001,195.12855000000008,31.22,13.769999999999996,1,3,1,1,0,0,2,4,3,0,4,5,2,3,1.359999999999996,-2,-2,0.0,0.0187222048230504,0.0197738187954309,0.0205617977528089,3.346511825153212,0.0345294726313644,0.0358737867933728,8.97698035157909,8.969251039891395,1,0
2018090900:3784:1,2,1,1,3,2,392.7172000000001,352.74615000000006,36.96,15.009999999999998,1,3,1,1,0,0,2,4,3,0,4,5,2,3,0.509999999999998,-2,-2,0.01875,0.0177669902912621,0.01926682410478,0.0213920099875156,1.8511895877531197,0.0229172544518039,0.0198442987967409,8.984721830365462,8.988660400687579,2,2
2018090900:3829:1,0,0,5,4,1,161.06505000000016,161.06505000000016,29.88,9.690000000000005,1,3,1,1,0,0,2,5,3,0,4,6,3,2,-1.0899999999999963,-1,-4,0.0,0.0176143814469272,0.0189730144798794,0.0222222222222222,6.239714947469977,0.0620867158952236,0.0620867158952236,9.962747970462868,9.962747970462868,1,0
2018090900:4260:1,2,1,1,4,1,303.38755,286.59485000000006,30.38000000000001,15.04,1,3,1,1,0,0,2,4,3,0,4,5,2,3,1.4599999999999935,-2,-2,0.0196774193548387,0.018076923076923,0.0197738187954309,0.0210227272727272,2.27847778841804,0.0296650274541588,0.0244247236124445,8.983519429192134,8.982553768848254,2,0
2018090900:4303:1,2,1,2,2,2,343.08300000000014,281.41475,34.27,17.21,1,3,1,1,0,0,2,4,3,1,5,4,3,2,1.1799999999999995,-2,-2,0.01875,0.0188771712158808,0.0190615264797507,0.0216224747474747,2.3204185281688323,0.0262327191962294,0.0248743180661283,8.982511520535848,8.975125681933871,0,0
2018090900:4503:1,1,1,2,3,2,310.8687,300.86485,34.57,14.550000000000004,1,3,1,1,0,0,2,4,3,0,4,5,2,3,0.1799999999999997,-2,-2,0.0196774193548387,0.0176420651420651,0.0189576843198338,0.0216224747474747,2.539346154926373,0.0289511295283185,0.0265900120934698,9.983916039150934,9.986704993953266,2,10
2018090900:4527:1,2,1,1,3,2,307.7270499999999,283.5886000000001,34.02,15.220000000000004,1,3,1,1,0,0,2,4,3,0,4,5,3,2,-0.0499999999999971,-1,-3,0.0196774193548387,0.018076923076923,0.0189576843198338,0.0216224747474747,2.302631346958234,0.0292466976822479,0.0246836438418187,9.980502201545168,9.985895060661818,2,10
2018090900:4551:1,2,1,1,3,2,334.35305000000005,299.8208499999999,34.43000000000001,16.93,1,3,1,1,0,0,2,4,3,0,5,4,3,2,1.0499999999999972,-2,-2,0.01875,0.018076923076923,0.01926682410478,0.0216224747474747,2.17796727612506,0.0269176548561468,0.0233472755480481,9.979064046222996,9.983323374608537,2,0
2018090900:4596:1,4,1,1,1,2,395.11005,379.05625000000015,32.83,22.93,1,3,1,1,0,0,2,4,3,0,6,3,3,2,0.9200000000000016,-3,-1,0.01875,0.0196774193548387,0.0208333333333333,0.0216224747474747,1.1660538508466751,0.0227784638735461,0.0131906544213424,9.984814357417635,9.989447476462926,2,14
2018090900:4637:1,2,1,2,2,2,396.47210000000007,324.8300000000001,32.53,22.9,1,3,1,1,0,0,2,4,3,0,4,5,2,3,0.3999999999999986,-2,-2,0.01875,0.0176833213515456,0.020255376344086,0.0216224747474747,2.0102823015115603,0.0227002101787237,0.021549733706862,9.989911017698343,9.98768586645322,2,0
2018090901:72:1,0,1,3,1,2,304.94859999999994,304.94859999999994,33.22,18.56,1,3,1,1,0,0,1,2,4,0,4,3,3,2,0.6799999999999997,-1,-1,0.0202247191011236,0.0175978203851794,0.0198863636363636,0.0208099438652766,2.180695369645901,0.0229546881015358,0.0229546881015358,6.990162276527912,6.990162276527912,2,5
2018090901:96:1,3,1,1,2,1,256.8395,252.64235,28.83,17.86,1,3,1,1,0,0,1,3,4,1,3,5,2,3,-0.2099999999999937,-1,-2,0.0202247191011236,0.0175700934579439,0.0204082980972515,0.0206896551724137,1.8088812109292047,0.0311478569301061,0.0197908228766871,7.980532589418683,7.988125506273987,0,0
2018090901:157:1,2,0,3,3,0,187.328,148.36989999999997,27.64,11.809999999999995,1,2,2,1,0,0,1,4,3,0,4,4,3,2,-0.9200000000000016,-1,-2,0.0,0.0185509711130829,0.0194897244653445,0.0,3.936108334642,0.0427058421592073,0.0404394691915274,7.967970618380594,7.973040353872316,5,1
2018090901:248:1,1,0,2,4,1,231.26795000000004,227.52645000000015,28.79,13.96,1,3,1,1,0,0,1,4,3,0,3,5,2,3,-0.879999999999999,-1,-2,0.0,0.0187807629204265,0.0188106565825691,0.0204545454545454,3.0018487960410734,0.034591909514483,0.0307656538393667,7.9740560678641375,7.97802453297188,1,0
2018090901:291:1,0,0,4,3,2,241.71705,241.71705,33.290000000000006,11.68,1,3,1,1,0,0,2,3,4,1,5,4,3,2,1.039999999999992,-2,-2,0.0,0.0177751829808713,0.0195486210634169,0.0205081716036772,3.6695797834699695,0.0372336167432127,0.0372336167432127,8.975177588837859,8.975177588837859,6,0
2018090901:339:1,0,1,3,2,1,217.68075,217.68075,23.47,18.48,1,1,2,1,1,0,2,3,2,0,4,3,4,1,0.980000000000004,0,-2,0.0202247191011236,0.0169007591219966,0.0186467715680954,0.0206896551724137,3.2249061986418184,0.0321571843169412,0.0321571843169412,6.981624466104606,6.981624466104606,2,12
2018090901:405:1,1,2,2,2,1,362.92909999999983,294.3950000000001,29.02,17.610000000000007,1,4,1,0,0,0,1,3,4,1,3,5,3,2,-0.3799999999999989,0,-3,0.0194807806031933,0.0182765151515151,0.0191298743151788,0.0209302325581395,2.2520762920565898,0.0220428728365953,0.0237775777441872,7.986223204477127,7.986412812717607,0,0
2018090901:439:1,2,1,1,4,1,357.75725000000017,292.7586500000001,31.62,19.81,1,3,1,1,0,0,1,4,4,0,5,4,3,2,2.8400000000000034,-2,-2,0.0202247191011236,0.0164655172413793,0.0192207385929961,0.0209302325581395,2.281742998883209,0.0251567228896129,0.0239104805272192,8.983228851406924,8.976089519472781,2,0
2018090901:493:1,1,0,1,4,2,215.4728499999997,173.67884999999995,29.910000000000004,12.819999999999991,1,3,1,1,0,0,1,4,3,0,4,4,3,2,-3.5500000000000007,-1,-2,0.0,0.0174528301886792,0.0186973810574104,0.0205081716036772,3.9325456150820894,0.0371276474043017,0.0403042742394943,7.976795220372312,7.976968986148861,1,10
2018090901:523:1,2,0,3,1,2,237.97545,168.4889999999998,33.82,13.22,1,2,1,2,0,0,1,4,3,1,5,3,3,2,1.3800000000000026,-2,-1,0.0,0.0180760641691732,0.0210843373493975,0.0205081716036772,3.3770750612799687,0.033616913005102,0.0356106333351139,7.978989429371811,7.982194683332442,6,0
2018090901:566:1,1,0,3,3,2,185.5722000000003,175.9834000000002,33.95,10.64,1,3,1,1,0,0,2,3,4,1,5,4,3,2,0.4499999999999957,-2,-2,0.0,0.018056969120694,0.0195486210634169,0.0205081716036772,4.392459743362154,0.048498643654599,0.0454588330490261,8.973056309080777,8.97158822934436,6,0
2018090901:613:1,1,1,2,2,2,301.54030000000006,301.4893000000001,33.11,18.460000000000008,1,3,1,1,0,0,1,3,4,0,4,4,3,2,0.9399999999999976,-1,-2,0.0202247191011236,0.0176116838487972,0.0175155237144098,0.0208099438652766,2.225617957254204,0.0265304504903656,0.02321807108909,7.983418468443522,7.986732530806234,2,0
2018090901:635:1,2,1,2,3,0,269.9313,216.26209999999992,22.62,19.110000000000007,1,3,1,1,0,0,1,3,4,0,4,4,3,2,1.4800000000000004,-1,-2,0.0202247191011236,0.0165660919540229,0.0192515285326663,0.0,2.6680588045709364,0.0296371706430488,0.0277441123525574,7.977772122017712,7.976879906372869,4,0
2018090901:854:1,2,0,3,3,1,258.77455000000003,252.9087999999998,27.4,13.060000000000002,1,3,1,1,0,0,2,3,4,0,5,4,3,2,-4.879999999999999,-2,-2,0.0,0.0193369505828677,0.0198135973757091,0.0205617977528089,2.574050408684872,0.0347793088617099,0.0276779613837083,8.972949426440893,8.980230027583065,1,0
2018090901:865:1,2,0,3,2,2,218.27859999999995,179.29319999999993,33.14,12.36,1,3,1,1,0,0,2,4,3,0,3,6,3,2,0.5100000000000051,0,-4,0.0,0.0187496821764556,0.0178216660576569,0.0205081716036772,3.703431028059069,0.0412317103005058,0.0390421945729118,8.977093494277497,8.977690174529764,1,3
2018090901:1021:1,0,1,2,4,0,246.49430000000007,246.49430000000007,23.28,18.13000000000001,1,3,1,1,0,0,1,2,4,0,3,4,3,2,-4.32,0,-2,0.0202247191011236,0.0165660919540229,0.020060773368045,0.0,2.7262293691983945,0.0283982225958166,0.0283982225958166,6.979715555288703,6.979715555288703,4,-4
2018090901:1112:1,1,2,1,2,2,319.4174,301.3487,31.629999999999995,15.779999999999998,1,3,1,1,0,0,1,3,4,1,4,4,4,1,3.8500000000000014,0,-3,0.0194807806031933,0.0166666666666666,0.0181759404388714,0.0208099438652766,2.2299747767287528,0.0250455986430294,0.0232289039242578,7.981215801017727,7.980089510922066,0,13
2018090901:1330:1,3,0,1,4,1,228.47789999999992,202.84010000000023,29.270000000000003,14.699999999999989,1,3,1,1,0,0,2,4,3,0,4,5,3,2,-4.550000000000004,-1,-3,0.0,0.0166666666666666,0.0202803156666608,0.0205617977528089,2.7509353426664616,0.0393911183532411,0.0295799499211447,8.964985672574898,8.97535004173238,1,0
2018090901:1373:1,3,1,2,1,2,252.33034999999992,249.09074999999973,31.91,15.769999999999996,1,3,1,1,0,0,2,3,4,1,5,4,3,2,0.3200000000000003,-2,-2,0.0201086956521739,0.0191756176154672,0.0210843373493975,0.0205081716036772,2.187957601797741,0.0356675286979945,0.0240876066252962,8.984147765023113,8.987956196687351,0,0
2018090901:1516:1,1,1,3,2,0,173.40020000000018,159.7454000000001,19.53,17.860000000000017,1,1,2,1,1,0,2,3,2,0,4,3,4,1,-1.6199999999999974,0,-2,0.0202247191011236,0.0169007591219966,0.0193277327695349,0.0,3.7997964260629695,0.0403690422502395,0.0375597669792056,6.965397963785509,6.962440233020795,4,0
2018090901:1563:1,2,0,2,4,1,221.02875000000012,216.21325000000004,30.0,12.440000000000005,1,3,1,1,0,0,1,4,4,0,5,4,3,2,-1.900000000000002,-2,-2,0.0,0.0183876811594202,0.0194673160032576,0.0205617977528089,3.0849173212095,0.0407186847864813,0.0323754441506244,8.972854210142346,8.976874682749553,1,12
2018090901:1742:1,0,1,3,3,1,291.1818499999999,291.1818499999999,27.919999999999995,19.230000000000004,1,3,1,1,0,0,1,3,4,0,6,2,3,2,3.150000000000009,-3,0,0.0202247191011236,0.0168104834633657,0.0197910990751436,0.0206896551724137,2.6718698297988017,0.0274742398951033,0.0274742398951033,7.979394320078673,7.979394320078673,2,11
2018090901:1766:1,1,2,1,2,2,408.1180499999999,371.9579499999999,32.71,17.269999999999996,1,3,1,1,0,0,1,3,4,0,5,3,3,2,1.009999999999998,-2,-1,0.0193907100660257,0.0166666666666666,0.0187282285471537,0.0208099438652766,1.7878365014109798,0.019602171479551,0.0188193315937997,7.987748642825282,7.986557620290142,2,15
2018090901:1849:1,1,2,1,3,1,412.7397,372.52489999999983,30.700000000000006,18.15,1,3,1,1,0,0,1,3,4,0,5,3,3,2,0.9399999999999976,-2,-1,0.0193907100660257,0.0166666666666666,0.0190940378119608,0.0206896551724137,1.8092750310113503,0.0193826762969493,0.0187906902330555,7.987885827314407,7.98657807840496,2,8
2018090901:1890:1,0,1,2,3,2,326.0516,326.0516,34.84,18.63,1,3,1,1,0,0,1,3,4,0,5,3,3,2,1.2700000000000031,-2,-1,0.0202247191011236,0.016330103753433,0.0197910990751436,0.0186781609195402,2.413728379189061,0.0245359936893424,0.0245359936893424,7.98773200315533,7.98773200315533,2,0
2018090901:1912:1,1,2,1,2,2,342.8995000000002,322.07010000000014,34.480000000000004,17.150000000000002,1,3,1,1,0,0,1,3,4,0,5,3,3,2,1.7399999999999949,-2,-1,0.0193907100660257,0.0166666666666666,0.0181759404388714,0.0208099438652766,2.0927121145365555,0.0233304510505264,0.0217343988156615,7.982502161712105,7.9813705153008625,2,0
2018090901:2522:1,1,1,4,1,1,201.3196000000001,186.46079999999984,25.23,14.560000000000002,1,2,2,1,0,0,1,4,3,0,5,3,4,1,-2.0100000000000016,-1,-2,0.0201086956521739,0.0174817181092893,0.0204545454545454,0.0205617977528089,3.743414165336632,0.0397378099300813,0.0375414028042355,7.975163868793699,7.978547769826151,2,8
2018090901:2570:1,2,0,2,2,2,213.6168,207.87509999999992,32.82,13.310000000000002,1,2,2,1,0,0,1,4,3,0,4,4,4,1,-0.0700000000000002,0,-3,0.0,0.0187807629204265,0.0170734285949064,0.0205081716036772,2.809379285926984,0.0374502379962624,0.0288634858143183,7.98127488100187,7.985568257092841,1,0
2018090901:2613:1,1,1,2,3,2,293.3778000000001,270.1941999999999,33.5,15.370000000000005,1,3,1,1,0,0,2,3,4,1,5,4,3,2,-0.3100000000000023,-2,-2,0.0201086956521739,0.0176466781708369,0.0191382395194949,0.0205081716036772,2.860905230386145,0.0306771678020627,0.0296083335615642,8.982957128998851,8.981494791524025,0,-5
2018090901:2757:1,2,0,2,3,2,260.65275,224.26394999999968,34.86,13.590000000000003,1,2,2,1,0,0,1,4,4,0,4,5,2,3,0.7700000000000031,-2,-2,0.0,0.0183876811594202,0.0191382395194949,0.0205081716036772,2.974173958855183,0.0345286976638458,0.0312132199580004,8.976980868224102,8.977704842887142,1,0
2018090901:2841:1,2,1,2,3,1,227.96655,196.63410000000005,28.65,15.82,1,3,1,1,0,0,1,4,4,1,4,5,2,3,-1.1999999999999955,-2,-2,0.0201086956521739,0.0170597484276729,0.0201745620408715,0.0204545454545454,3.3920871303603994,0.0394794762652678,0.0355991153111286,8.982453566104326,8.97965764839364,0,0
2018090901:2863:1,2,1,2,2,2,281.05094999999994,232.8919,34.489999999999995,15.72,1,3,1,1,0,0,1,4,4,0,5,4,4,1,0.3100000000000023,-1,-3,0.0201086956521739,0.0170597484276729,0.0199809441849028,0.0205081716036772,2.8639896879195885,0.0320226635063856,0.0300568632915099,8.982209631385341,8.982824649547709,2,0
2018090901:2885:1,3,1,2,2,1,252.27345,239.9389500000001,29.05,16.33,1,3,1,1,0,0,2,3,4,0,6,3,3,2,4.980000000000004,-3,-1,0.0201086956521739,0.0199809441849028,0.0189536878216123,0.0205617977528089,2.317256118691858,0.0356755734699787,0.0250063609930776,8.980180236961123,8.9791613658391,2,0
2018090901:2972:1,2,1,2,3,0,253.85245,250.55305,22.450000000000006,19.3,1,3,1,1,0,0,1,3,4,1,4,4,3,2,1.4299999999999995,-1,-2,0.0202247191011236,0.0171183800623052,0.0205020837889723,0.0,2.266984975836455,0.0315143698632808,0.0239470243926386,7.976364222602539,7.980044146339468,3,6
