,playId,defenseTeam,areaDifference,numberPlayersDeep,numberPlayersDeepDifference,numberPlayersUnderneath,densityDifference,heightDifference,widthDifference,cluster,homeScore,visitorScore,down,quarter,yardsToGo,yardsToEndZone,gameClock,defenseValoration
187,2018090910:1307:1,CAR,69.99239999999992,2,2,3,0.0714363273726862,7.769999999999989,-5.610000000000021,1.0,7.0,0.0,3,2,11,76.0,07:25:00,1
188,2018090910:1426:1,DAL,66.63710000000017,1,1,5,0.0900399327101567,2.8300000000000054,-7.179999999999993,0.0,7.0,0.0,3,2,7,77.0,05:55:00,1
189,2018090910:1560:1,CAR,197.9895499999996,2,1,5,0.0353554013330502,1.29999999999999,-15.83000000000002,0.0,7.0,0.0,3,2,7,64.0,03:03:00,1
191,2018090910:2434:1,CAR,283.5350999999998,1,0,5,0.0211614011810178,7.279999999999998,-9.430000000000003,0.0,10.0,0.0,3,3,3,46.0,08:31:00,1
192,2018090910:2528:1,DAL,-26.609950000000083,1,0,5,-0.2254795668537513,1.8999999999999984,-16.900000000000006,1.0,10.0,0.0,3,3,5,90.0,06:52:00,1
193,2018090910:2649:1,CAR,117.25639999999989,4,3,3,0.0596982339556732,1.6499999999999986,-13.260000000000003,0.0,10.0,0.0,3,3,11,45.0,05:31:00,0
194,2018090910:2753:1,CAR,-65.47129999999993,1,1,5,-0.0916432085509224,-0.7699999999999925,-12.239999999999988,0.0,10.0,0.0,3,3,11,30.0,03:28:00,1
195,2018090910:3702:1,CAR,71.53375000000045,4,2,3,0.0978559071766817,0.3500000000000085,-10.65999999999999,0.0,16.0,8.0,3,4,23,71.0,02:46:00,1
196,2018090912:137:1,CHI,347.2946499999999,4,4,3,0.0201557956622712,12.54,-0.25,0.0,0.0,0.0,3,1,10,73.0,13:33:00,1
198,2018090912:697:1,GB,-6.469399999999979,2,2,5,-1.0820168794633231,2.1700000000000017,-10.839999999999996,0.0,0.0,7.0,3,1,4,27.0,01:27:00,0
200,2018090912:919:1,CHI,65.59660000000005,1,1,5,0.0914681553617107,3.5,-8.920000000000002,0.0,0.0,10.0,3,2,6,71.0,13:31:00,1
201,2018090912:1259:1,GB,18.05295000000029,1,1,5,0.33235565378511,2.4000000000000057,-9.679999999999993,1.0,0.0,10.0,3,2,13,56.0,07:36:00,1
202,2018090912:1371:1,CHI,-14.348900000000016,1,1,5,-0.4181505202489385,4.889999999999999,-8.580000000000002,0.0,0.0,10.0,3,2,6,50.0,05:33:00,0
203,2018090912:1555:1,GB,40.34145000000007,2,0,6,0.1983072001626115,0.6699999999999999,-14.98,0.0,0.0,10.0,3,2,5,84.0,02:00:00,1
204,2018090912:1639:1,CHI,264.3662499999997,3,3,4,0.0264784177254093,12.299999999999995,-0.6400000000000006,0.0,0.0,10.0,3,2,9,74.0,01:19:00,0
205,2018090912:1724:1,CHI,77.27515000000022,4,2,4,0.1035261659149154,5.570000000000007,-10.969999999999992,0.0,0.0,10.0,3,2,19,70.0,00:50:00,1
206,2018090912:1985:1,GB,-38.07094999999987,1,0,5,-0.1576004801561301,-0.1999999999999886,-16.279999999999987,0.0,0.0,17.0,3,3,9,49.0,12:29:00,0
208,2018090912:2258:1,CHI,111.5698,1,1,6,0.0627409926342074,4.249999999999995,-8.010000000000009,0.0,0.0,20.0,3,3,1,60.0,08:01:00,0
209,2018090912:2439:1,CHI,201.6669,4,4,4,0.0396693755891522,10.55,1.8100000000000025,1.0,0.0,20.0,3,3,9,23.0,03:46:00,1
210,2018090912:2635:1,CHI,22.34735000000001,2,1,5,0.3132362450133907,9.040000000000008,-6.009999999999987,0.0,3.0,20.0,3,3,14,85.0,01:26:00,0
211,2018090912:2868:1,GB,-7.015649999999951,0,0,5,-0.7126923378446808,0.2499999999999911,-8.930000000000017,1.0,10.0,20.0,3,4,1,66.0,12:46:00,1
212,2018090912:3271:1,GB,229.59549999999984,4,4,4,0.0348438884908458,12.410000000000004,0.2900000000000098,1.0,17.0,20.0,3,4,7,49.0,03:28:00,0
214,2018090912:3564:1,CHI,29.201749999999805,2,2,4,0.2054671380996015,5.409999999999997,-5.730000000000004,0.0,17.0,23.0,3,4,10,85.0,02:29:00,0
215,2018090912:3726:1,GB,-48.14354999999984,1,0,4,-0.1038560721010398,-4.72999999999999,-19.809999999999988,1.0,24.0,23.0,3,4,9,81.0,01:50:00,1
216,2018090912:3849:1,GB,-26.49165000000005,2,0,5,-0.2642342020976416,-1.2000000000000028,-18.190000000000005,2.0,24.0,23.0,3,4,10,54.0,01:10:00,1
217,2018091000:197:1,DET,107.34964999999984,2,2,5,0.0652074785525617,10.620000000000005,-3.039999999999992,0.0,7.0,0.0,3,1,6,70.0,13:18:00,0
219,2018091000:738:1,NYJ,78.35785000000007,2,2,3,0.0638098161192528,3.439999999999996,-6.210000000000004,2.0,7.0,7.0,3,1,10,85.0,04:10:00,1
220,2018091000:1210:1,NYJ,16.469149999999843,2,2,4,0.3643175270126301,1.1599999999999966,-12.530000000000008,2.0,7.0,10.0,3,2,15,38.0,10:15:00,1
221,2018091000:1300:1,DET,136.85515000000004,1,0,6,0.0511489702798908,3.029999999999994,-11.780000000000008,1.0,7.0,10.0,3,2,6,61.0,08:37:00,0
222,2018091000:1523:1,NYJ,72.12735000000009,2,1,4,0.0831861977460698,-1.4699999999999989,-18.319999999999997,2.0,7.0,10.0,3,2,7,80.0,03:32:00,1
223,2018091000:1672:1,DET,214.0072000000003,2,2,6,0.0373819198606401,6.239999999999995,-7.740000000000009,0.0,7.0,10.0,3,2,2,51.0,02:00:00,0
225,2018091000:2495:1,NYJ,76.95665000000008,1,1,6,0.0909603003769004,5.070000000000002,-7.729999999999993,0.0,17.0,24.0,3,3,1,76.0,08:16:00,1
226,2018091000:2604:1,NYJ,46.176700000000125,0,0,5,0.1082797168268842,3.800000000000004,-2.3499999999999943,0.0,17.0,31.0,3,3,9,84.0,07:24:00,1
227,2018091000:3016:1,NYJ,13.408300000000054,1,1,6,0.5220646912733137,0.980000000000004,-12.39,2.0,17.0,41.0,3,3,7,36.0,01:55:00,1
228,2018091000:3269:1,NYJ,29.42370000000008,1,1,6,0.2379034587764278,5.270000000000005,-6.099999999999991,0.0,17.0,48.0,3,4,2,41.0,13:41:00,0
231,2018091000:3654:1,NYJ,85.81550000000001,1,1,4,0.0582645326310514,1.7999999999999972,-11.040000000000006,0.0,17.0,48.0,3,4,1,35.0,06:49:00,1
232,2018091001:362:1,OAK,120.65094999999997,1,0,5,0.0497302342003938,5.220000000000008,-10.079999999999988,0.0,7.0,0.0,3,1,2,67.0,08:52:00,1
233,2018091001:475:1,LA,-51.39859999999993,1,1,6,-0.1361904798963397,-1.0199999999999978,-15.669999999999998,0.0,7.0,0.0,3,1,21,106.0,06:54:00,1
234,2018091001:820:1,LA,-63.57990000000012,1,0,4,-0.0786412057898799,-1.6499999999999968,-16.499999999999996,0.0,7.0,7.0,3,1,7,70.0,02:27:00,0
235,2018091001:939:1,LA,24.648500000000155,1,1,6,0.2839929407468996,-0.6900000000000048,-14.150000000000006,0.0,7.0,7.0,3,1,10,59.0,00:34:00,0
238,2018091001:1970:1,LA,30.97419999999988,1,1,6,0.2259945373891828,-0.3400000000000034,-13.460000000000008,0.0,10.0,10.0,3,2,13,53.0,01:05:00,0
239,2018091001:2089:1,LA,40.23415000000003,2,2,5,0.1739815554696693,-1.3999999999999986,-13.64,0.0,10.0,10.0,3,2,11,40.0,00:19:00,1
240,2018091001:2350:1,OAK,-44.320849999999965,1,1,5,-0.1353764650271825,8.059999999999999,-2.4200000000000017,1.0,13.0,10.0,3,3,3,23.0,11:22:00,0
242,2018091001:2575:1,LA,161.95334999999992,3,3,4,0.0432223229713988,11.43,-0.9299999999999996,0.0,13.0,13.0,3,3,10,73.0,07:29:00,1
243,2018091001:2737:1,OAK,35.152100000000246,3,2,4,0.199134617846443,-0.7499999999999876,-15.50999999999998,0.0,13.0,13.0,3,3,15,75.0,04:46:00,1
244,2018091001:3099:1,LA,315.29189999999977,2,2,5,0.022201648694432,6.6200000000000045,-4.829999999999991,1.0,13.0,20.0,3,4,5,65.0,13:47:00,1
245,2018091001:3385:1,OAK,2.902300000000139,1,1,4,1.72277159494186,2.25,-7.909999999999997,1.0,13.0,20.0,3,4,3,47.0,09:29:00,1
246,2018091001:3487:1,LA,211.9035999999999,2,2,5,0.033033888994807,3.3600000000000065,-10.499999999999991,0.0,13.0,23.0,3,4,7,72.0,08:40:00,0
247,2018091001:3602:1,OAK,29.210450000000066,2,2,5,0.2396402657268198,6.179999999999991,-3.9500000000000135,0.0,13.0,23.0,3,4,7,78.0,07:26:00,0
248,2018091001:3715:1,OAK,53.91505000000008,0,0,7,0.1298338775536699,3.719999999999999,-3.719999999999999,1.0,13.0,23.0,3,4,3,38.0,04:27:00,0
249,2018091001:4123:1,LA,66.50534999999996,3,2,4,0.1052546900362151,1.029999999999994,-14.440000000000012,0.0,13.0,33.0,3,4,1,66.0,00:54:00,0
250,2018091300:215:2,BAL,72.18130000000025,2,1,4,0.0831240224268609,-2.029999999999994,-19.25999999999999,0.0,0.0,0.0,3,1,11,70.0,12:41:00,1
252,2018091300:737:2,CIN,-6.4021999999999935,1,0,4,-0.7809815375964521,-0.1100000000000065,-16.340000000000003,0.0,7.0,0.0,3,1,7,60.0,08:21:00,1
253,2018091300:880:2,BAL,87.57310000000021,1,0,6,0.0799332215029499,3.280000000000001,-14.539999999999996,0.0,7.0,0.0,3,1,2,32.0,06:33:00,0
255,2018091300:1561:2,CIN,299.87175000000025,3,2,4,0.0233433125994695,6.179999999999993,-9.490000000000016,0.0,21.0,0.0,3,2,15,68.0,10:32:00,0
257,2018091300:1865:2,BAL,155.0575999999997,2,1,4,0.0386952977474178,4.009999999999991,-13.610000000000014,2.0,21.0,7.0,3,2,9,72.0,06:48:00,0
258,2018091300:2051:2,BAL,-22.45714999999996,1,1,6,-0.311704735462871,2.0799999999999983,-10.980000000000004,0.0,21.0,7.0,3,2,8,36.0,03:59:00,0
259,2018091300:2351:2,CIN,36.84575000000012,1,1,4,0.1357008610219627,5.440000000000001,-5.050000000000001,0.0,28.0,7.0,3,2,4,38.0,01:29:00,1
260,2018091300:2443:2,BAL,-75.54744999999991,2,1,4,-0.0794202848673251,-5.469999999999992,-23.079999999999984,0.0,28.0,7.0,3,2,10,72.0,01:12:00,1
262,2018091300:2934:2,BAL,-44.573600000000056,4,2,3,-0.1570436312077102,-1.000000000000007,-17.48000000000001,0.0,28.0,14.0,3,3,20,69.0,13:50:00,1
263,2018091300:3055:2,CIN,183.08980000000025,3,3,4,0.0382326049840023,5.049999999999997,-6.390000000000001,0.0,28.0,14.0,3,3,7,47.0,12:40:00,1
264,2018091300:3239:2,BAL,-120.88780000000014,3,2,4,-0.0579049333348773,-1.21999999999999,-16.019999999999985,0.0,28.0,17.0,3,3,12,65.0,09:23:00,1
265,2018091300:3375:2,CIN,29.519899999999996,1,1,4,0.1693772675381692,3.5,-7.890000000000001,1.0,28.0,17.0,3,3,2,54.0,06:48:00,1
266,2018091300:3530:2,BAL,-44.544700000000205,1,0,6,-0.1571455189955251,-2.270000000000003,-19.460000000000004,0.0,28.0,17.0,3,3,8,37.0,04:48:00,1
267,2018091300:3832:2,BAL,91.5338000000002,2,2,5,0.0764744826501247,4.609999999999999,-9.910000000000004,0.0,28.0,17.0,3,4,2,60.0,15:00:00,1
268,2018091300:4262:2,BAL,25.54080000000016,1,0,6,0.2740712898577944,1.1000000000000014,-18.020000000000003,0.0,28.0,17.0,3,4,2,77.0,09:41:00,1
270,2018091300:4818:2,CIN,205.70019999999985,3,3,4,0.0340301078948878,6.059999999999993,-4.550000000000015,0.0,34.0,23.0,3,4,10,60.0,02:14:00,1
271,2018091300:5013:2,CIN,172.56324999999987,2,2,5,0.0405648363715913,4.3100000000000005,-5.469999999999999,0.0,34.0,23.0,3,4,1,29.0,00:37:00,0
272,2018091600:159:2,ATL,123.51445000000004,2,2,5,0.0566735309107557,2.350000000000003,-11.589999999999996,0.0,0.0,0.0,3,1,3,36.0,11:45:00,1
273,2018091600:267:2,CAR,45.03620000000001,1,1,6,0.1554305203369733,0.4500000000000028,-12.809999999999995,0.0,0.0,3.0,3,1,3,86.0,10:08:00,0
274,2018091600:751:2,CAR,77.82520000000008,4,4,3,0.0899451591515343,-0.9200000000000016,-14.699999999999996,0.0,3.0,3.0,3,1,11,74.0,00:25:00,1
275,2018091600:926:2,ATL,96.01544999999996,1,1,5,0.0624899430247944,3.979999999999988,-9.70000000000002,0.0,3.0,3.0,3,2,4,43.0,12:27:00,1
278,2018091600:1229:2,CAR,23.433699999999533,1,1,6,0.2987150983412837,-0.6299999999999955,-11.22999999999999,2.0,3.0,10.0,3,2,9,74.0,08:06:00,1
280,2018091600:1597:2,ATL,-36.89125000000013,3,0,4,-0.1897468912004872,-5.780000000000001,-23.89,1.0,10.0,10.0,3,2,15,79.0,02:00:00,1
281,2018091600:2090:2,ATL,119.27554999999973,1,0,6,0.0586876354793586,5.529999999999998,-11.770000000000008,0.0,17.0,10.0,3,3,2,100.0,13:01:00,1
282,2018091600:2207:2,CAR,85.15774999999985,2,1,4,0.0704574745105408,0.7399999999999949,-19.510000000000005,0.0,17.0,10.0,3,3,12,60.0,12:01:00,0
283,2018091600:2527:2,ATL,-19.665600000000097,3,2,4,-0.3559515092343974,-1.5899999999999963,-19.08999999999999,0.0,24.0,10.0,3,3,14,59.0,06:21:00,1
284,2018091600:2717:2,CAR,99.8302499999998,3,2,4,0.0701190270484148,2.969999999999999,-13.240000000000002,1.0,24.0,10.0,3,3,9,47.0,02:33:00,1
285,2018091600:2831:2,ATL,40.77010000000024,1,1,7,0.1962222314882709,2.43,-11.39,0.0,24.0,10.0,3,3,6,75.0,00:26:00,0
287,2018091600:3506:2,CAR,123.40749999999974,2,1,5,0.0567226465166218,4.059999999999993,-10.550000000000017,0.0,31.0,17.0,3,4,12,65.0,04:53:00,1
288,2018091600:3955:2,ATL,110.30180000000011,3,2,4,0.0634622463096703,-0.1299999999999954,-15.43999999999999,0.0,31.0,24.0,3,4,6,54.0,00:26:00,0
289,2018091601:93:2,BUF,29.730300000000057,1,0,4,0.16817859221064,1.6900000000000013,-16.58,2.0,0.0,0.0,3,1,3,68.0,13:32:00,1
290,2018091601:400:2,LAC,48.10284999999996,1,1,5,0.1247327341311378,1.8399999999999963,-12.080000000000004,0.0,0.0,7.0,3,1,10,85.0,07:58:00,1
291,2018091601:556:2,BUF,166.61084999999972,4,4,2,0.036012060439041,3.929999999999996,-8.130000000000006,1.0,0.0,7.0,3,1,12,37.0,05:07:00,0
292,2018091601:834:2,LAC,77.0750999999999,1,0,4,0.0648717938737673,1.7299999999999969,-16.120000000000005,0.0,0.0,14.0,3,1,20,67.0,01:17:00,1
293,2018091601:973:2,LAC,-6.504850000000204,2,0,5,-1.0761201257522897,-0.2500000000000071,-14.41000000000001,0.0,0.0,14.0,3,2,21,32.0,14:26:00,1
295,2018091601:2459:2,BUF,17.039300000000054,0,0,7,0.4108149982687069,2.6099999999999994,-6.32,0.0,13.0,28.0,3,3,1,76.0,09:12:00,1
296,2018091601:2615:2,LAC,3.081500000000034,1,0,5,1.9471036832711128,0.8699999999999974,-14.170000000000002,0.0,13.0,28.0,3,3,6,61.0,07:36:00,0
297,2018091601:2686:2,LAC,41.17635000000018,1,0,4,0.1214289270418572,1.2900000000000065,-14.15999999999999,2.0,13.0,28.0,3,3,10,45.0,05:45:00,1
298,2018091601:2915:2,LAC,374.92150000000026,3,2,4,0.0186705750403751,16.85,0.910000000000002,0.0,13.0,28.0,3,3,4,36.0,02:54:00,1
299,2018091601:2981:2,BUF,40.16544999999997,3,3,4,0.1742791379157959,3.77,-9.699999999999996,0.0,13.0,28.0,3,3,17,92.0,01:16:00,1
300,2018091601:3173:2,LAC,201.73650000000004,5,5,1,0.0297417671070926,10.000000000000009,-3.7199999999999847,0.0,13.0,28.0,3,4,9,64.0,13:00:00,1
301,2018091601:3482:2,BUF,-34.721850000000046,1,1,4,-0.1440015436965482,-4.539999999999999,-17.33,1.0,13.0,28.0,3,4,9,39.0,08:17:00,1
304,2018091601:3889:2,LAC,113.25950000000016,1,0,6,0.0618049700025162,3.940000000000005,-7.809999999999995,0.0,13.0,31.0,3,4,4,79.0,03:20:00,0
305,2018091601:3964:2,LAC,93.35550000000012,3,2,4,0.0749821917294641,-0.7199999999999989,-16.749999999999993,0.0,13.0,31.0,3,4,5,67.0,02:22:00,0
306,2018091601:4056:2,LAC,223.40055000000007,4,3,3,0.0313338530276671,7.239999999999997,-7.270000000000007,0.0,13.0,31.0,3,4,11,62.0,01:22:00,0
307,2018091602:199:2,MIN,28.74110000000013,2,0,5,0.2435536566102191,4.6,-6.800000000000001,0.0,0.0,0.0,3,1,17,55.0,11:32:00,1
308,2018091602:516:2,GB,16.539599999999666,1,1,4,0.3023047715785207,3.339999999999989,-5.490000000000023,1.0,7.0,0.0,3,1,1,33.0,05:05:00,0
310,2018091602:839:2,MIN,26.013900000000064,1,1,6,0.2690869112282273,0.8599999999999977,-10.360000000000005,0.0,7.0,7.0,3,2,2,40.0,14:54:00,1
311,2018091602:1069:2,GB,169.27669999999998,1,0,6,0.0413524129428326,1.429999999999998,-13.540000000000004,2.0,14.0,7.0,3,2,5,58.0,10:04:00,1
312,2018091602:1174:2,MIN,-23.969750000000147,0,0,5,-0.2085962515253588,1.019999999999996,-9.720000000000006,0.0,14.0,7.0,3,2,15,95.0,09:08:00,1
313,2018091602:1308:2,GB,-113.96980000000012,1,0,6,-0.0614197796258306,-1.8800000000000097,-18.330000000000013,0.0,14.0,7.0,3,2,10,57.0,06:44:00,1
314,2018091602:1392:2,MIN,-113.72170000000013,1,1,3,-0.0351735860438244,-3.2100000000000044,-16.680000000000007,0.0,14.0,7.0,3,2,10,101.0,06:30:00,0
315,2018091602:1422:2,MIN,28.207200000000118,2,1,5,0.2481635894381566,0.2500000000000035,-13.589999999999996,0.0,14.0,7.0,3,2,14,105.0,05:09:00,1
316,2018091602:1562:2,GB,93.62939999999998,3,1,4,0.074762841586083,3.3400000000000034,-12.799999999999995,2.0,14.0,7.0,3,2,7,51.0,02:35:00,0
317,2018091602:1663:2,GB,-35.38840000000005,2,0,5,-0.1978049304291799,-0.0300000000000046,-16.03000000000001,0.0,14.0,7.0,3,2,6,31.0,01:48:00,1
318,2018091602:2093:2,MIN,75.12545,2,2,5,0.0931774784710108,3.330000000000004,-9.449999999999996,0.0,17.0,7.0,3,3,3,92.0,10:04:00,0
319,2018091602:2160:2,MIN,-16.49275000000003,2,2,2,-0.2425308089918293,1.420000000000007,-12.74999999999999,1.0,17.0,7.0,3,3,11,59.0,08:04:00,0
320,2018091602:2289:2,MIN,68.55705,2,2,5,0.1021047434217195,5.030000000000001,-5.010000000000005,0.0,17.0,7.0,3,3,14,32.0,06:43:00,1
321,2018091602:2390:2,GB,312.37980000000005,1,1,6,0.0224086192513088,7.619999999999997,-5.610000000000007,1.0,20.0,7.0,3,3,5,70.0,05:11:00,1
322,2018091602:2478:2,MIN,147.4757500000001,2,2,5,0.04746543075726,8.300000000000002,-1.639999999999997,0.0,20.0,7.0,3,3,16,92.0,04:07:00,1
323,2018091602:2665:2,GB,-96.43370000000004,1,0,4,-0.0518490942481725,0.4500000000000081,-15.099999999999987,1.0,20.0,7.0,3,3,1,28.0,00:21:00,0
324,2018091602:3378:2,MIN,-102.30819999999991,0,0,4,-0.0390975503429832,-2.759999999999998,-12.72,0.0,23.0,21.0,3,4,8,46.0,03:58:00,0
325,2018091602:3461:2,MIN,273.5273499999998,3,3,4,0.0255915907495173,5.999999999999998,-7.630000000000003,2.0,23.0,21.0,3,4,6,30.0,02:23:00,1
327,2018091602:3884:2,GB,-81.01259999999951,2,0,5,-0.0864063121045373,0.0600000000000022,-16.189999999999998,0.0,29.0,21.0,3,4,4,38.0,00:42:00,0
328,2018091602:4272:2,GB,-180.10210000000006,2,0,5,-0.0388668427519723,-3.370000000000001,-23.99,0.0,29.0,29.0,3,5,9,31.0,07:40:00,1
329,2018091602:4592:2,GB,-45.98349999999997,0,0,7,-0.1522285167505737,-3.3900000000000023,-15.860000000000005,2.0,29.0,29.0,3,5,3,36.0,02:00:00,0
330,2018091603:198:2,CLE,1.7726500000001124,1,0,5,3.3847629255632072,-1.970000000000006,-19.19000000000001,0.0,0.0,0.0,3,1,2,72.0,11:38:00,0
333,2018091603:844:2,NO,30.83620000000019,1,1,4,0.1621470868654363,4.359999999999999,-7.969999999999999,1.0,3.0,3.0,3,1,6,76.0,01:21:00,0
334,2018091603:1100:2,CLE,-43.57069999999982,1,0,5,-0.1377072206781168,-4.350000000000001,-21.47,1.0,3.0,3.0,3,2,5,70.0,12:14:00,0
335,2018091603:1171:2,CLE,25.90480000000004,0,0,7,0.2702201908526601,-0.1200000000000045,-6.540000000000006,1.0,3.0,3.0,3,2,6,51.0,10:46:00,1
336,2018091603:1260:2,NO,87.47499999999995,1,1,3,0.0457273506716204,13.16000000000001,7.220000000000013,0.0,3.0,3.0,3,2,1,47.0,09:24:00,1
337,2018091603:1745:2,NO,312.09140000000014,2,2,5,0.0224293267933688,7.38000000000001,-2.529999999999987,0.0,3.0,3.0,3,2,10,31.0,02:19:00,1
338,2018091603:1881:2,CLE,4.332050000000038,2,1,4,1.3850255652635466,-0.0400000000000133,-18.83000000000002,0.0,3.0,6.0,3,2,8,73.0,00:52:00,1
341,2018091603:2905:2,NO,70.4726499999999,0,0,7,0.099329314280079,2.91,-4.68,0.0,3.0,12.0,3,4,6,26.0,14:23:00,1
342,2018091603:3300:2,NO,186.94554999999983,4,4,3,0.0374440579088403,5.1600000000000055,-6.159999999999986,1.0,10.0,12.0,3,4,13,78.0,07:32:00,1
343,2018091603:3775:2,NO,43.49109999999996,1,-1,6,0.1609524707353919,4.07,-3.490000000000002,0.0,18.0,12.0,3,4,12,54.0,01:31:00,1
344,2018091603:4001:2,CLE,130.37105000000025,0,0,4,0.0306816582362418,2.8999999999999915,-8.730000000000018,0.0,18.0,18.0,3,4,11,36.0,00:30:00,1
345,2018091604:114:2,NYJ,-31.562850000000022,1,1,6,-0.2217797188783647,2.529999999999994,-10.180000000000009,0.0,0.0,0.0,3,1,8,53.0,13:06:00,1
346,2018091604:276:2,MIA,-43.14744999999997,2,1,3,-0.1158817033219808,7.229999999999999,-8.310000000000006,0.0,0.0,0.0,3,1,11,96.0,09:23:00,1
347,2018091604:532:2,MIA,3.014750000000049,0,0,7,2.321917240235471,-0.4599999999999991,-11.81,0.0,0.0,0.0,3,1,3,79.0,04:45:00,0
348,2018091604:887:2,NYJ,132.3151000000001,1,1,6,0.0529040147345238,5.810000000000002,-4.439999999999998,1.0,0.0,7.0,3,2,4,64.0,12:57:00,1
349,2018091604:995:2,MIA,10.604650000000248,1,1,5,0.5657895357225236,0.5900000000000105,-13.509999999999984,0.0,0.0,7.0,3,2,6,59.0,11:11:00,1
350,2018091604:1081:2,NYJ,93.92959999999982,1,1,7,0.0851701699996594,3.410000000000004,-10.449999999999996,0.0,0.0,7.0,3,2,2,84.0,09:47:00,0
351,2018091604:1651:2,NYJ,438.1321,3,2,4,0.0159769165509671,6.25,-10.89,0.0,0.0,14.0,3,2,2,64.0,01:57:00,0
352,2018091604:2221:2,MIA,27.79890000000012,1,0,6,0.2518085247977427,4.420000000000002,-11.22,0.0,0.0,20.0,3,3,9,38.0,11:58:00,0
353,2018091604:2435:2,NYJ,-23.847099999999955,1,1,5,-0.2516029202712284,0.8099999999999898,-10.930000000000016,0.0,6.0,20.0,3,3,4,74.0,10:12:00,0
354,2018091604:2506:2,NYJ,193.31925000000024,1,1,5,0.0310367436248588,6.339999999999996,-3.3400000000000034,0.0,6.0,20.0,3,3,1,55.0,08:38:00,1
355,2018091604:2635:2,MIA,158.1424,2,2,5,0.0442639039245641,4.550000000000011,-6.979999999999983,0.0,6.0,20.0,3,3,10,80.0,06:15:00,1
356,2018091604:2919:2,MIA,113.5619,1,1,5,0.0528346214707573,3.6199999999999903,-9.940000000000012,0.0,6.0,20.0,3,3,6,65.0,01:20:00,1
357,2018091604:3064:2,MIA,32.11680000000018,3,1,4,0.2179544661983747,-2.7499999999999964,-22.719999999999995,0.0,6.0,20.0,3,4,15,43.0,12:58:00,0
358,2018091604:3174:2,MIA,197.29570000000007,4,3,3,0.0354797392948756,7.410000000000002,-6.989999999999998,0.0,6.0,20.0,3,4,22,37.0,10:19:00,1
359,2018091604:3273:2,NYJ,44.87164999999993,2,2,4,0.1337147174218021,2.28,-8.940000000000001,0.0,9.0,20.0,3,4,10,85.0,09:19:00,1
360,2018091604:3543:2,MIA,189.47629999999995,3,3,4,0.0369439344129054,8.230000000000002,-1.389999999999997,0.0,9.0,20.0,3,4,10,23.0,06:05:00,1
361,2018091604:3749:2,NYJ,-11.642650000000003,3,2,1,-0.3435643947039548,2.210000000000008,-12.139999999999986,0.0,12.0,20.0,3,4,19,55.0,03:36:00,0
362,2018091605:119:2,KC,250.5986499999999,2,2,5,0.0279331113715097,9.809999999999995,-3.320000000000004,0.0,0.0,0.0,3,1,12,91.0,14:29:00,1
363,2018091605:338:2,KC,-11.989500000000078,4,1,4,-0.667250510863668,-5.710000000000001,-29.090000000000003,0.0,0.0,7.0,3,1,13,88.0,11:54:00,1
364,2018091605:849:2,KC,94.18675000000007,3,2,3,0.0637032278956434,12.269999999999996,-4.400000000000006,0.0,0.0,14.0,3,1,5,41.0,05:16:00,1
366,2018091605:1619:2,KC,30.525549999999924,1,0,6,0.2293160974986533,0.2300000000000004,-16.200000000000003,0.0,7.0,21.0,3,2,1,32.0,08:42:00,0
367,2018091605:1921:2,PIT,-23.582549999999884,2,1,4,-0.2544254120101528,-1.2100000000000009,-15.65,1.0,13.0,21.0,3,2,12,69.0,03:26:00,1
369,2018091605:2737:2,KC,26.71855000000039,1,1,6,0.2619902651902853,1.6000000000000083,-9.819999999999991,0.0,21.0,28.0,3,3,1,36.0,09:40:00,0
370,2018091605:3292:2,KC,12.207799999999963,1,1,4,0.4095742066547629,-0.5399999999999974,-14.639999999999995,0.0,28.0,35.0,3,3,3,78.0,01:57:00,1
371,2018091605:3690:2,KC,129.79874999999998,2,1,4,0.046225406639124,-1.0400000000000134,-22.170000000000023,0.0,28.0,42.0,3,4,8,60.0,12:28:00,1
372,2018091605:3949:2,KC,-128.10220000000004,6,1,2,-0.062450137468365,-9.110000000000008,-34.65000000000001,0.0,30.0,42.0,3,4,20,69.0,10:33:00,1
374,2018091605:4068:2,PIT,142.92120000000003,3,3,4,0.0489780382476497,10.35,-1.5699999999999967,0.0,30.0,42.0,3,4,2,82.0,08:26:00,0
377,2018091606:147:2,TB,141.89925000000022,4,2,3,0.0493307751802774,3.690000000000001,-12.46,0.0,7.0,0.0,3,1,14,89.0,13:27:00,1
378,2018091606:316:2,PHI,127.37090000000002,3,0,4,0.0549576080564712,7.180000000000007,1.4100000000000108,0.0,7.0,0.0,3,1,17,79.0,11:09:00,1
380,2018091606:717:2,PHI,77.2625500000002,3,2,4,0.0906001678691679,2.0900000000000176,-8.449999999999974,0.0,7.0,0.0,3,1,21,80.0,04:39:00,1
381,2018091606:1006:2,TB,128.0429500000002,1,0,4,0.0390493970968334,4.120000000000008,-14.939999999999989,0.0,7.0,0.0,3,2,8,45.0,14:18:00,1
382,2018091606:1188:2,PHI,158.24740000000003,2,2,5,0.0442345340270993,4.859999999999999,-3.8299999999999983,0.0,7.0,0.0,3,2,10,63.0,11:16:00,1
383,2018091606:1368:2,TB,70.3462000000001,2,2,4,0.0852924536080128,9.689999999999998,-0.2700000000000031,2.0,7.0,0.0,3,2,7,50.0,09:29:00,0
